file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha
mockito-integration-tests/module-named-tests/src/test/java/org/mockito/modulenamedtest/ModuleUseTest.java,Rename Method,6,1,1,dummy_commit_164
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Replace Variable With Attribute,1,1,1,dummy_commit_248
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Variable,1,1,1,dummy_commit_136
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassByteBuddyMockMaker.java,Rename Parameter,1,1,1,dummy_commit_154
mockito-core/src/test/java/org/mockitousage/basicapi/ReplacingObjectMethodsTest.java,Add Method Annotation,11,1,1,dummy_commit_199
mockito-core/src/test/java/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,Remove Variable Modifier,1,1,1,dummy_commit_197
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,11,1,1,dummy_commit_380
mockito-core/src/test/java/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,Rename Method,8,1,1,dummy_commit_2
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Change Return Type,1,1,1,dummy_commit_204
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Return Type,1,1,1,dummy_commit_115
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_225
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,259,1,1,dummy_commit_228
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,dummy_commit_26
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_120
mockito-core/src/test/java/org/mockitousage/basicapi/ReplacingObjectMethodsTest.java,Add Method Annotation,11,1,1,dummy_commit_297
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_224
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Variable,1,1,1,dummy_commit_233
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockAccess.java,Move Class,6,1,1,dummy_commit_305
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,17,1,1,dummy_commit_333
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_127
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Return Type,1,1,1,dummy_commit_74
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,315,1,1,dummy_commit_312
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_29
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_83
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_320
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Change Return Type,1,1,1,dummy_commit_107
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,4,1,1,dummy_commit_239
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,12,1,1,dummy_commit_246
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,12,1,1,dummy_commit_133
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_184
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_281
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Method Annotation,1,1,1,dummy_commit_44
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_355
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_65
mockito-core/src/test/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMakerTest.java,Remove Thrown Exception Type,1,1,1,dummy_commit_287
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Move And Inline Method,4,1,1,dummy_commit_85
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_242
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,11,1,1,dummy_commit_186
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Type,1,1,1,dummy_commit_70
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Method Access Modifier,10,1,1,dummy_commit_159
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,dummy_commit_12
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Class Modifier,259,1,1,dummy_commit_35
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,dummy_commit_28
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Method Access Modifier,35,1,1,dummy_commit_170
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,4,1,1,dummy_commit_142
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,dummy_commit_369
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_332
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,dummy_commit_221
mockito-core/src/test/java/org/mockitoutil/ClassLoaders.java,Move Source Folder,513,1,1,dummy_commit_95
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Method Annotation,12,1,1,dummy_commit_51
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,dummy_commit_240
mockito-core/src/test/java/org/mockitoutil/ClassLoaders.java,Move Source Folder,513,1,1,dummy_commit_289
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Parameter Type,1,1,1,dummy_commit_311
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,dummy_commit_178
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_41
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Rename Variable,3,1,1,dummy_commit_300
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,dummy_commit_206
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Rename Parameter,1,1,1,dummy_commit_254
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_321
mockito-core/src/test/java/org/mockito/internal/util/collections/HashCodeAndEqualsSafeSetTest.java,Add Method Annotation,5,1,1,dummy_commit_4
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Method Access Modifier,10,1,1,dummy_commit_256
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Attribute,1,1,1,dummy_commit_346
mockito-core/src/test/java/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,Remove Variable Modifier,1,1,1,dummy_commit_100
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_226
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_331
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Attribute Type,1,1,1,dummy_commit_213
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Return Type,1,1,1,dummy_commit_171
mockito-core/src/test/java/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,Rename Method,8,1,1,dummy_commit_98
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,315,1,1,dummy_commit_215
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Parameter Type,1,1,1,dummy_commit_61
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Parameter,12,1,1,dummy_commit_47
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_32
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Method Access Modifier,35,1,1,dummy_commit_267
mockito-core/src/test/java/org/mockitousage/basicapi/ReplacingObjectMethodsTest.java,Add Method Annotation,11,1,1,dummy_commit_200
mockito-integration-tests/module-named-tests/src/test/java/org/mockito/modulenamedtest/ModuleUseTest.java,Rename Method,6,1,1,dummy_commit_358
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,dummy_commit_27
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,dummy_commit_302
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,12,1,1,dummy_commit_230
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_260
mockito-core/src/main/java/org/mockito/internal/stubbing/InvocationContainerImpl.java,Extract Variable,1,1,1,dummy_commit_288
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_162
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,dummy_commit_329
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_138
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Method Access Modifier,10,1,1,dummy_commit_62
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,dummy_commit_135
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_128
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Rename Variable,1,1,1,dummy_commit_8
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_64
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockAccess.java,Move Class,6,1,1,dummy_commit_14
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Rename Parameter,1,1,1,dummy_commit_156
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_40
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Rename Method,19,1,1,dummy_commit_354
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Parameter Type,1,1,1,dummy_commit_362
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_216
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Move And Inline Method,4,1,1,dummy_commit_279
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Parameter Type,1,1,1,dummy_commit_334
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,17,1,1,dummy_commit_236
mockito-extensions/mockito-junit-jupiter/src/main/java/org/mockito/junit/jupiter/MockitoExtension.java,Extract Variable,3,1,1,dummy_commit_207
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Return Type,1,1,1,dummy_commit_212
mockito-core/src/test/java/org/mockito/internal/util/collections/HashCodeAndEqualsSafeSetTest.java,Add Method Annotation,5,1,1,dummy_commit_295
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Parameter Type,1,1,1,dummy_commit_352
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassByteBuddyMockMaker.java,Rename Parameter,1,1,1,dummy_commit_251
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_378
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Method Access Modifier,10,1,1,dummy_commit_353
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,dummy_commit_303
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,dummy_commit_269
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Change Variable Type,1,1,1,dummy_commit_201
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_161
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Parameter Type,1,1,1,dummy_commit_43
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_217
mockito-core/src/test/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMakerTest.java,Remove Thrown Exception Type,1,1,1,dummy_commit_190
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Return Type,1,1,1,dummy_commit_309
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,dummy_commit_259
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Rename Variable,1,1,1,dummy_commit_105
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Method Modifier,12,1,1,dummy_commit_53
mockito-core/src/test/java/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,Rename Method,8,1,1,dummy_commit_1
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_49
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_80
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,dummy_commit_205
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,259,1,1,dummy_commit_34
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Access Modifier,1,1,1,dummy_commit_263
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_91
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,12,1,1,dummy_commit_52
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Type,1,1,1,dummy_commit_264
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Parameter,12,1,1,dummy_commit_241
mockito-extensions/mockito-junit-jupiter/src/main/java/org/mockito/junit/jupiter/MockitoExtension.java,Extract Variable,3,1,1,dummy_commit_13
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,32,1,1,dummy_commit_315
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_88
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,dummy_commit_273
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Access Modifier,1,1,1,dummy_commit_166
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,dummy_commit_328
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,dummy_commit_381
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,dummy_commit_134
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Move Class,135,1,1,dummy_commit_306
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_371
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,dummy_commit_319
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,dummy_commit_243
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Replace Variable With Attribute,1,1,1,dummy_commit_54
