file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_354
platform/xdebugger-impl/src/com/intellij/xdebugger/impl/ui/tree/nodes/WatchNodeImpl.java,Add Method Annotation,3,1,1,dummy_commit_321
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Rename Attribute,1,1,1,dummy_commit_127
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Replace Anonymous With Class,44,1,1,dummy_commit_74
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Modify Class Annotation,1,1,1,dummy_commit_300
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_29
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Method,10,1,1,dummy_commit_83
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1,dummy_commit_357
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1,dummy_commit_107
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,13,1,1,dummy_commit_222
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_229
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_133
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_184
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Modify Method Annotation,1,1,1,dummy_commit_304
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1,dummy_commit_44
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1,dummy_commit_355
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_65
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_352
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Method,55,1,1,dummy_commit_85
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_186
json/backend/src/com/jetbrains/jsonSchema/impl/fixes/AddMissingPropertyFix.java,Extract Variable,1,1,1,dummy_commit_70
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_159
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Add Parameter Annotation,1,1,1,dummy_commit_12
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_35
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_28
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1,dummy_commit_170
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_142
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Extract Method,38,1,1,dummy_commit_296
platform/lang-impl/src/com/intellij/codeInsight/completion/ActionTracker.java,Extract Method,16,1,1,dummy_commit_248
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_150
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_228
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_221
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_131
platform/lang-impl/src/com/intellij/codeInsight/completion/ActionTracker.java,Extract Method,17,1,1,dummy_commit_249
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Add Class Annotation,65,1,1,dummy_commit_51
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Remove Parameter Modifier,1,1,1,dummy_commit_240
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_278
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,6,1,1,dummy_commit_95
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_283
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_178
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1,dummy_commit_204
platform/lang-impl/src/com/intellij/codeInsight/completion/ActionTracker.java,Extract Method,16,1,1,dummy_commit_123
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_41
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Change Variable Type,1,1,1,dummy_commit_89
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_288
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1,dummy_commit_206
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Remove Attribute Modifier,1,1,1,dummy_commit_254
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_311
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Remove Attribute Modifier,1,1,1,dummy_commit_4
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_256
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Method,55,1,1,dummy_commit_334
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_100
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_226
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Method,55,1,1,dummy_commit_335
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,14,1,1,dummy_commit_213
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Extract Method,38,1,1,dummy_commit_171
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1,dummy_commit_98
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Variable,1,1,1,dummy_commit_215
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_61
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Extract Method,38,1,1,dummy_commit_47
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_32
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_267
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Method,22,1,1,dummy_commit_200
platform/core-impl/src/com/intellij/psi/impl/PsiDocumentManagerBase.java,Add Method Annotation,6,1,1,dummy_commit_332
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_27
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Remove Parameter Modifier,1,1,1,dummy_commit_290
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1,dummy_commit_230
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_260
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_162
plugins/hg4idea/testSrc/org/zmlx/hg4idea/test/HgMoveTest.java,Inline Variable,1,1,1,dummy_commit_317
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1,dummy_commit_138
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,5,1,1,dummy_commit_62
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_135
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Change Attribute Type,1,1,1,dummy_commit_128
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_8
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,6,1,1,dummy_commit_64
platform/analysis-impl/src/com/intellij/codeInsight/completion/BaseCompletionLookupArranger.java,Add Parameter Annotation,1,1,1,dummy_commit_14
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_156
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Remove Parameter Modifier,1,1,1,dummy_commit_40
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,5,1,1,dummy_commit_342
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Add Class Annotation,65,1,1,dummy_commit_301
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1,dummy_commit_216
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_279
platform/xdebugger-impl/src/com/intellij/xdebugger/impl/ui/tree/nodes/XEvaluationCallbackWithOrigin.java,Add Class Annotation,3,1,1,dummy_commit_322
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,21,1,1,dummy_commit_236
platform/core-impl/src/com/intellij/psi/impl/PsiDocumentManagerBase.java,Add Method Annotation,6,1,1,dummy_commit_207
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Replace Variable With Attribute,1,1,1,dummy_commit_212
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1,dummy_commit_295
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Variable,1,1,1,dummy_commit_340
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Replace Attribute With Variable,1,1,1,dummy_commit_251
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Remove Parameter Modifier,1,1,1,dummy_commit_365
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1,dummy_commit_341
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_303
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_269
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Change Variable Type,2,1,1,dummy_commit_201
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_161
platform/testFramework/src/com/intellij/testFramework/fixtures/EditorTestFixture.java,Add Parameter Annotation,1,1,1,dummy_commit_43
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,5,1,1,dummy_commit_217
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_190
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_309
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_259
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1,dummy_commit_105
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_53
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Replace Attribute With Variable,1,1,1,dummy_commit_1
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Move Class,33,1,1,dummy_commit_49
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Parameter,1,1,1,dummy_commit_80
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Parameter,1,1,1,dummy_commit_205
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_34
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1,dummy_commit_263
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1,dummy_commit_91
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_52
platform/analysis-impl/src/com/intellij/codeInsight/completion/BaseCompletionLookupArranger.java,Add Parameter Annotation,1,1,1,dummy_commit_264
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Attribute Annotation,1,1,1,dummy_commit_241
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1,dummy_commit_13
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_315
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,14,1,1,dummy_commit_88
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_273
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_166
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1,dummy_commit_328
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1,dummy_commit_368
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1,dummy_commit_134
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,7,1,1,dummy_commit_306
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,21,1,1,dummy_commit_361
platform/platform-impl/src/com/intellij/openapi/progress/impl/CheckCanceledEvent.java,Add Class Annotation,46,1,1,dummy_commit_319
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1,dummy_commit_243
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Modify Method Annotation,1,1,1,dummy_commit_54
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Modify Class Annotation,1,1,1,dummy_commit_50
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Move Class,33,1,1,dummy_commit_174
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,6,1,1,dummy_commit_189
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Method Annotation,4,1,1,dummy_commit_372
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,5,1,1,dummy_commit_187
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1,dummy_commit_169
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1,dummy_commit_58
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_48
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,3,1,1,dummy_commit_344
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1,dummy_commit_235
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Rename Attribute,1,1,1,dummy_commit_252
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1,dummy_commit_21
