file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Remove Parameter Modifier,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,6,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/ActionTracker.java,Extract Method,16,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Change Variable Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Remove Attribute Modifier,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Remove Attribute Modifier,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Method,55,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Method,55,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,14,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Extract Method,38,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Variable,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Extract Method,38,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Method,22,1,1
platform/core-impl/src/com/intellij/psi/impl/PsiDocumentManagerBase.java,Add Method Annotation,6,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Remove Parameter Modifier,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
plugins/hg4idea/testSrc/org/zmlx/hg4idea/test/HgMoveTest.java,Inline Variable,1,1,1
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,5,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Change Attribute Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,6,1,1
platform/analysis-impl/src/com/intellij/codeInsight/completion/BaseCompletionLookupArranger.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Remove Parameter Modifier,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,5,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Add Class Annotation,65,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/xdebugger-impl/src/com/intellij/xdebugger/impl/ui/tree/nodes/XEvaluationCallbackWithOrigin.java,Add Class Annotation,3,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,21,1,1
platform/core-impl/src/com/intellij/psi/impl/PsiDocumentManagerBase.java,Add Method Annotation,6,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Replace Variable With Attribute,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Rename Variable,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Replace Attribute With Variable,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Remove Parameter Modifier,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Change Variable Type,2,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/testFramework/src/com/intellij/testFramework/fixtures/EditorTestFixture.java,Add Parameter Annotation,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,5,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Change Method Access Modifier,3,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Replace Attribute With Variable,1,1,1
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Move Class,33,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Parameter,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Parameter,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Move Code,55,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/analysis-impl/src/com/intellij/codeInsight/completion/BaseCompletionLookupArranger.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Attribute Annotation,1,1,1
platform/analysis-impl/src/com/intellij/codeInsight/completion/CompletionProcessEx.java,Rename Parameter,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/platform-tests/testSrc/com/intellij/psi/impl/PsiDocumentManagerImplTest.java,Extract Variable,14,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ActionGroupPanelWrapper.java,Rename Variable,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Attribute Annotation,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,7,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,21,1,1
platform/platform-impl/src/com/intellij/openapi/progress/impl/CheckCanceledEvent.java,Add Class Annotation,46,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Parameter Annotation,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Modify Method Annotation,1,1,1
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Modify Class Annotation,1,1,1
plugins/kotlin/idea/tests/test/org/jetbrains/kotlin/idea/inspections/LocalInspectionTestGenerated.java,Move Class,33,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,6,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionPhase.java,Add Method Annotation,4,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Method Access Modifier,5,1,1
platform/lang-impl/src/com/intellij/codeInsight/lookup/impl/LookupImpl.java,Add Parameter Annotation,1,1,1
platform/util/testSrc/com/intellij/util/EnvironmentUtilTest.java,Change Variable Type,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Method Annotation,3,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CodeCompletionHandlerBase.java,Add Parameter Annotation,1,1,1
platform/analysis-api/src/com/intellij/openapi/vfs/newvfs/TransientVirtualFileImpl.java,Rename Attribute,1,1,1
platform/lang-impl/src/com/intellij/codeInsight/completion/CompletionProgressIndicator.java,Add Parameter Annotation,1,1,1
