refactoring_type,predicted,correct,file_path
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IterableUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/SkippingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/keyvalue/TiedMapEntryTest.java
Change Variable Type,Rename Variable,False,gson/src/main/java/com/google/gson/JsonElement.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/CatchAndRethrowClosureTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/HashedMapTest.java
Remove Variable Modifier,Remove Variable Modifier,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/SimpleBloomFilterTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/IndexExtractorFromBitmapExtractorTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/IndexedCollectionTest.java
Add Parameter Modifier,Add Parameter Modifier,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/EnumerationUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/BoundedIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Class Access Modifier,Rename Method,False,src/test/java/org/apache/commons/collections4/bloomfilter/ArrayCountingBloomFilterTest.java
Remove Parameter Modifier,Replace Anonymous With Lambda,False,gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/LazySortedMapTest.java
Rename Variable,Rename Variable,True,gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/UnmodifiableListTest.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiKeyMapTest.java
Move Method,Add Parameter,False,gson/src/main/java/com/google/gson/internal/bind/CollectionTypeAdapterFactory.java
Remove Variable Modifier,Remove Variable Modifier,True,extras/src/main/java/com/google/gson/graph/GraphAdapterBuilder.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/BoundedIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/AbstractCompositePredicateTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/queue/PredicatedQueueTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FluentIterableTest.java
Add Parameter,Add Method Annotation,False,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/functional/ReusedTypeVariablesFullyResolveTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java
Rename Class,Move And Rename Class,False,src/test/java/org/apache/commons/collections4/bidimap/AbstractBidiMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/ListOrderedMap2Test.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/comparators/AbstractComparatorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FluentIterableTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/SetUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayeredBloomFilterTest.java
Remove Variable Modifier,Remove Variable Modifier,True,extras/src/main/java/com/google/gson/graph/GraphAdapterBuilder.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/CellExtractorFromArrayCountingBloomFilterTest.java
Replace Anonymous With Lambda,Extract And Move Method,False,gson/src/test/java/com/google/gson/functional/TypeAdapterRuntimeTypeWrapperTest.java
Replace Anonymous With Lambda,Add Method Annotation,False,gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IterableUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractIndexExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/AbstractPropertiesFactoryTest.java
Parameterize Variable,Inline Variable,False,src/main/java/org/apache/commons/collections4/IteratorUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/AbstractMapIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayListIteratorTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapExtractorFromLayeredBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java
Add Method Annotation,Add Parameter Modifier,False,gson/src/test/java/com/google/gson/functional/Java17RecordTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractSortedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Rename Variable,Rename Variable,True,gson/src/test/java/com/google/gson/GsonBuilderTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedLinkedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Rename Class,Rename Class,True,src/test/java/org/apache/commons/collections4/map/ListOrderedMap2Test.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/CompositeSetTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/AbstractMapIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/CollectionTest.java
Remove Variable Modifier,Remove Variable Modifier,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterSerializerDeserializerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/UnmodifiableSortedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/SetOperationsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/AbstractMapIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java
Move And Rename Class,Move And Rename Class,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Remove Variable Modifier,Remove Variable Modifier,True,extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java
Add Class Annotation,Change Class Access Modifier,False,gson/src/main/java/com/google/gson/JsonIOException.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/AbstractTreeMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/TreeListTest.java
Remove Variable Modifier,Remove Variable Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Rename Variable,Extract Variable,False,gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/UnmodifiableSortedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/comparators/FixedOrderComparatorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java
Replace Anonymous With Lambda,Add Parameter Modifier,False,gson/src/test/java/com/google/gson/functional/MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/SetOperationsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MultiSetUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/DefaultedMapTest.java
Add Parameter Modifier,Add Parameter Modifier,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/InstanceCreatorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/StaticBucketMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/CaseInsensitiveMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/CollectionBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/comparators/FixedOrderComparatorTest.java
Change Class Access Modifier,Extract Method,False,src/test/java/org/apache/commons/collections4/BagUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java
Remove Variable Modifier,Remove Variable Modifier,True,gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapExtractorFromLongArrayTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Class Access Modifier,Add Class Annotation,False,src/test/java/org/apache/commons/collections4/sequence/SequencesComparatorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/PeekingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/TransformedNavigableSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Inline Variable,Inline Variable,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/GsonTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/OrderedPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/PeekingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/ListOrderedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/ListOrderedSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/QueueUtilsTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/NullPredicateTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/LinkedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/TransformerUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java
Add Parameter Modifier,Add Parameter Modifier,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bidimap/AbstractBidiMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractIterableMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedLinkedHashMapTest.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Remove Variable Modifier,Remove Variable Modifier,True,gson/src/main/java/com/google/gson/internal/UnsafeAllocator.java
Remove Variable Modifier,Replace Anonymous With Lambda,False,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/AbstractSetTest.java
Remove Method Annotation,Remove Method Annotation,True,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Class Access Modifier,Change Class Access Modifier,True,gson/src/main/java/com/google/gson/internal/bind/JsonElementTypeAdapter.java
Change Variable Type,Rename Variable,False,gson/src/main/java/com/google/gson/TypeAdapter.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/IndexExtractorFromArrayCountingBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayIteratorTest.java
Extract Variable,Inline Variable,False,gson/src/test/java/com/google/gson/JsonObjectAsMapSuiteTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/SetOperationsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/ObjectTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/PredicatedBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MultiMapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/LinkedMapTest.java
Replace Conditional With Ternary,Move Code,False,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Extract Variable,Extract Variable,True,gson/src/main/java/com/google/gson/internal/bind/MapTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/ListOrderedMap2Test.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/ComparatorPredicateTest.java
